Eye.movement.type.index,initTime,endTime,lpup,rpup,fx,fy
2887,1000953,1001486,4.502592593,4.16962963,675,542
2888,1001653,1001828,4.886666667,4.132222222,592,515
2889,1001855,1002110,4.577692308,4.096153846,590,545
2890,1002259,1002670,5.403333333,4.064285714,983,462
2891,1002711,1002949,NA,4.051666667,983,497
2892,1003174,1003246,4.6,4.215,653,512
2893,1003316,1003386,4.835,4.295,583,513
2894,1003514,1003763,4.753846154,4.296153846,888,409
2895,1003792,1004082,4.739285714,4.360666667,917,410
2896,1004112,1004181,4.885,4.485,918,388
2897,1004352,1004429,4.8575,4.455,910,405
2898,1004852,1004923,4.3575,3.9875,929,463
2899,1005072,1005202,4.278571429,3.875714286,961,409
2900,1005390,1005688,4.302,3.882666667,953,444
2901,1005710,1005903,4.502,3.962,951,368
2902,1005970,1006086,4.538333333,3.986666667,851,277
2903,1006249,1006488,4.439166667,3.9925,836,270
2904,1006749,1006828,4.305,3.94,839,329
2905,1006968,1007186,4.360909091,3.974545455,933,366
2906,1007349,1007523,4.355555556,3.945555556,949,560
2907,1007651,1007826,4.36,4.042222222,840,404
2908,1007891,1008301,4.42952381,4.07047619,748,576
2909,1008371,1008807,4.312272727,3.975454545,890,469
2910,1008888,1009140,4.29,3.956923077,828,441
2911,1009167,1010065,4.395777778,4.064888889,800,434
2912,1010615,1010725,4.44,4.05,912,460
2913,1010755,1010905,4.4,3.94125,897,470
2914,1010995,1011145,4.26125,3.92875,812,553
2915,1011168,1011625,4.342608696,3.939545455,831,502
2916,1011827,1011945,4.773333333,3.99,741,382
2917,1012045,1012196,4.78625,4.05375,708,362
2918,1012545,1012755,4.884545455,4.148,762,515
2919,1012825,1012896,4.906666667,4.185,778,524
2920,1013511,1013602,4.264,3.974,779,488
2921,1013671,1013741,4.3325,3.925,402,459
2922,1013910,1014140,4.336666667,3.835833333,520,381
2923,1014309,1014542,4.5025,4.080833333,867,533
2924,1014570,1015040,4.486666667,4.078333333,875,584
2925,1015189,1015279,4.404,4.022,855,484
2926,1015308,1015419,5.013333333,3.991666667,869,474
2927,1015509,1015620,4.283333333,3.95,882,507
2928,1015706,1015860,4.3325,4.02875,729,622
2929,1015930,1016341,4.375238095,3.993809524,864,502
2930,1016409,1016602,4.18,3.821,786,494
2931,1017710,1017799,4.566,4.064,865,443
2932,1018025,1018136,NA,4.05,1085,525
2933,1018325,1018414,4.878,3.968,948,380
2934,1018522,1018597,4.66,3.98,947,453
2935,1018824,1019039,4.55,3.932727273,937,520
2936,1019082,1019719,4.442258065,3.98625,925,437
2937,1019762,1019873,4.698333333,4.058333333,954,397
2938,1019923,1020000,4.57,4.0475,957,492
2939,1020062,1020380,4.563125,4.063125,954,439
2940,1020400,1020480,4.66,4.1525,974,466
2941,1020510,1020672,4.74,4.207777778,966,472
2942,1021301,1021638,4.79,4.583529412,1149,77
2943,1022165,1022277,4.815,4.328333333,1013,322
2944,1023501,1023656,4.33625,4.0525,610,482
2945,1023760,1023915,4.2975,3.88625,975,535
2946,1024105,1024317,4.392727273,4.09,954,403
2947,1024358,1025553,4.281166667,3.9565,869,461
2948,1025842,1025972,4.468333333,4.001428571,925,662
2949,1026399,1026556,4.59,4.0275,928,508
2950,1026577,1026816,4.256666667,3.9225,939,487
2951,1026878,1027015,4.187142857,3.868571429,773,490
2952,1027139,1027336,4.113,3.751,891,480
2953,1027358,1028015,3.903636364,3.572727273,880,503
2954,1028061,1028247,4.136,3.646,896,492
2955,1028317,1028454,4.277142857,3.724285714,1072,615
2956,1028518,1028748,4.293333333,3.86,822,471
2957,1028938,1029168,4.296666667,3.795833333,1000,453
2958,1029197,1029347,4.39875,3.89625,1028,455
2959,1029417,1029487,4.4075,3.955,954,568
2960,1029537,1029835,4.336666667,3.951333333,875,508
2961,1029904,1029993,4.15,3.754,945,432
2962,1030035,1030172,4.12,3.68,979,458
2963,1030296,1030431,4.112857143,3.685714286,968,449
2964,1030481,1030813,4.294117647,3.765882353,848,445
2965,1030835,1031313,4.060416667,3.686666667,910,427
2966,1031397,1031614,NA,3.728181818,1092,470
2967,1031636,1031788,4.38875,3.7775,1064,493
2968,1032055,1032165,4.34,3.793333333,899,463
2969,1032315,1032464,4.395,3.84125,1069,489
2970,1032514,1032873,4.375,3.993333333,951,422
2971,1033094,1033192,4.372,3.992,828,348
2972,1033255,1033571,4.403125,3.951875,863,372
2973,1033676,1033752,4.3475,4.0575,909,265
2974,1033774,1034190,4.482380952,4.192380952,898,196
2975,1034319,1034389,5.01,4.225,744,325
2976,1034439,1034509,5.25,4.235,803,291
2977,1035355,1035431,4.785,4.1475,1055,603
2978,1035453,1035565,4.555,4.106666667,1014,577
2979,1035615,1035951,4.574705882,4.15,946,615
2980,1036076,1036287,4.635454545,4.151818182,1032,561
2981,1036357,1036591,4.72,4.149166667,1072,554
2982,1036655,1036729,NA,4.1725,1172,484
2983,1036898,1037029,NA,4.208571429,1211,507
2984,1037612,1037710,4.584,4.344,740,333
2985,1037852,1038029,4.511111111,4.124444444,783,396
2986,1038071,1038229,4.515,4.1875,701,455
2987,1038257,1038967,4.489166667,4.043611111,762,484
2988,1039095,1039327,4.678333333,4.119166667,957,563
2989,1039515,1039668,4.56375,4.0425,920,535
2990,1039697,1039807,4.64,4.068333333,976,526
2991,1039912,1040009,4.534,4.208,1037,337
2992,1040136,1040206,4.56,4.4025,1147,111
2993,1040332,1040446,4.456666667,4.178333333,844,370
2994,1040536,1040625,4.766,4.496,1137,291
2995,1041073,1041261,4.723333333,4.346,970,584
2996,1041290,1041359,NA,4.37,950,576
2997,1041651,1041804,4.93375,4.3825,799,326
2998,1042391,1042483,5.074,4.476,1055,592
2999,1043771,1043986,4.931818182,4.519090909,839,281
3000,1044387,1044565,5.066,4.598888889,1047,419
3001,1045050,1045165,4.805,4.678333333,772,260
3002,1045208,1045403,4.9,4.489,773,382
3003,1045467,1046077,4.961612903,4.489032258,835,584
3004,1046127,1046424,5.076666667,4.525333333,920,593
3005,1046587,1046684,5.246,4.76,740,283
3006,1048106,1048258,4.28,3.9475,915,585
3007,1048285,1048542,4.399230769,4.096153846,882,571
3008,1048989,1049080,5.04,4.324,854,468
3009,1049109,1049221,4.99,4.328333333,877,448
3010,1049249,1049440,4.938,4.323,891,448
3011,1049605,1049703,4.662,4.32,878,200
3012,1050067,1050158,4.568,4.132,639,343
3013,1051325,1051701,4.755789474,4.466842105,934,318
3014,1051765,1051840,4.82,4.3675,922,304
3015,1051926,1052119,4.871,4.356,895,278
3016,1052184,1052420,4.8925,4.36,876,330
3017,1052745,1052821,4.97,4.4525,1164,247
3018,1052962,1053138,4.66,4.207777778,1070,307
3019,1053188,1053320,4.591428571,4.131428571,1103,244
3020,1053342,1053440,4.412,4.094,1118,265
3021,1053462,1053540,4.455,4.1125,1087,272
3022,1053625,1053741,4.446666667,4.19,665,405
3023,1053766,1053832,4.535,4.215,609,415
3024,1053861,1054255,4.624,4.306,629,393
3025,1054282,1054353,4.7,4.415,637,371
3026,1054721,1054860,5.355714286,4.537142857,962,689
3027,1054946,1055259,5.146875,4.616875,1075,728
3028,1055584,1055714,4.787142857,4.537142857,728,209
3029,1056242,1056313,5.155,4.72,796,375
3030,1056764,1056959,4.462,4.003,891,495
3031,1056981,1057057,4.46,3.875,865,479
3032,1057087,1057177,4.152,3.82,879,447
3033,1058880,1058977,4.75,4.334,773,414
3034,1059223,1059373,4.73875,4.31375,992,394
3035,1059503,1060416,4.70826087,4.240434783,887,387
3036,1060446,1060775,4.902941176,4.350588235,850,410
3037,1060844,1061013,4.873333333,4.505555556,866,511
3038,1061043,1061133,5.094,4.55,877,482
3039,1061163,1061233,5.045,4.485,866,497
3040,1061282,1061373,4.604,4.158,848,431
3041,1061463,1061833,3.964210526,3.702631579,994,321
3042,1061902,1062173,3.958571429,3.71,835,380
3043,1062236,1062355,4.111666667,3.815,683,459
3044,1062538,1062635,4.224,3.876,842,431
3045,1062902,1062972,4.495,4.0625,1119,305
3046,1063062,1063132,4.4875,4.0875,1054,409
3047,1063658,1063953,4.647333333,4.167333333,918,444
3048,1064019,1064112,4.636,4.294,857,639
3049,1064241,1064492,5.083076923,4.425384615,834,682
3050,1064562,1064631,5.205,4.43,897,659
3051,1064661,1064831,4.89,4.451111111,879,647
3052,1065338,1065570,4.708333333,4.374166667,819,365
3053,1065756,1065990,4.654166667,4.2075,744,407
3054,1066277,1066531,4.802307692,4.41,943,398
3055,1067322,1067392,4.8725,4.445,863,517
3056,1067561,1067652,4.906,4.586,1014,159
3057,1067680,1068706,4.917115385,4.602307692,991,190
3058,1068835,1069127,5.143333333,4.702,937,486
3059,1069174,1069245,5.1625,4.5025,1014,501
3060,1069513,1069588,NA,4.3275,966,576
3061,1069634,1069748,5.125,4.358333333,905,518
3062,1069895,1069966,5.12,4.435,855,453
3063,1069995,1070107,4.791666667,4.401666667,825,449
3064,1070198,1070450,5.052307692,4.458461538,1044,660
3065,1070515,1070929,4.987619048,4.581428571,856,418
3066,1071136,1071311,5.045555556,4.838888889,843,363
3067,1071453,1071565,5.21,4.85,888,574
3068,1071614,1071684,5.1875,4.8675,741,583
3069,1071834,1071924,5.038,4.778,784,569
3070,1072114,1072385,4.871428571,4.626428571,854,555
3071,1072412,1072510,4.946,4.472,839,516
3072,1072595,1072748,5.04,4.3475,993,541
3073,1072854,1072924,4.6775,4.2875,943,605
3074,1072954,1073548,4.789333333,4.303,940,550
3075,1073752,1074386,4.969375,4.3984375,1025,515
3076,1074530,1074744,4.625454545,4.24,731,567
3077,1074789,1074906,4.601666667,4.176666667,777,540
3078,1074989,1075341,4.909444444,4.125,844,522
3079,1075371,1075441,4.615,4.195,871,572
3080,1075471,1075603,4.675714286,4.211428571,888,602
3081,1075732,1075843,4.78,4.198333333,1057,514
3082,1075873,1076063,4.693,4.143,1048,525
3083,1076372,1076587,4.763636364,4.233636364,1009,465
3084,1076630,1077167,4.722962963,4.368888889,926,139
3085,1077211,1077366,4.84625,4.52625,690,174
3086,1077569,1077917,4.963333333,4.494444444,938,339
3087,1077948,1078123,4.964444444,4.472222222,931,314
3088,1078295,1078583,4.846666667,4.470666667,785,215
3089,1078609,1078701,4.826,4.43,753,210
3090,1078729,1078926,4.811,4.375,741,172
3091,1079254,1079585,4.941764706,4.621764706,908,257
3092,1079649,1079825,4.936666667,4.511111111,999,296
3093,1080170,1080796,4.8659375,4.4534375,925,209
3094,1081327,1081398,5.47,4.655,888,275
3095,1081745,1081864,5.075,4.395,958,569
3096,1081949,1082123,5.048888889,4.401111111,945,572
3097,1082152,1082284,5.394285714,4.465714286,934,504
3098,1082490,1082580,5.088,4.528,770,529
3099,1082729,1083123,4.92,4.3805,1066,505
3100,1083145,1083279,5.184285714,4.455714286,1064,473
3101,1083464,1084041,5.109655172,4.4,993,466
3102,1084271,1084341,5.1575,4.6,911,318
3103,1084368,1084561,4.848,4.468,875,345
3104,1084647,1085061,4.804285714,4.33952381,982,242
3105,1085106,1085181,4.7775,4.3425,977,273
3106,1085449,1085622,5.135555556,4.5,933,109
3107,1085652,1085861,5.192727273,4.750909091,933,69
3108,1086042,1086180,4.728571429,4.445714286,951,265
3109,1086325,1086500,4.702222222,4.335555556,953,344
3110,1086642,1086741,5.068,4.414,863,361
3111,1086948,1087038,4.922,4.36,954,355
3112,1087308,1087439,4.634285714,4.181428571,990,429
3113,1087827,1088001,4.218888889,3.752222222,1085,413
3114,1088108,1088378,4.069285714,3.757857143,747,573
3115,1088408,1088579,4.06125,3.75375,796,492
3116,1088686,1089137,4.251818182,3.743913043,1065,468
3117,1089242,1089397,4.06125,3.7625,945,620
3118,1089466,1089556,4.194,3.886,852,567
3119,1089641,1089739,4.298,3.998,850,389
3120,1089761,1089936,4.275555556,3.968888889,838,409
3121,1090023,1090115,4.444,4.014,939,578
3122,1090185,1090296,4.658333333,4.155,890,569
3123,1090325,1090438,4.725,4.236666667,891,615
3124,1090684,1090896,4.739090909,4.213636364,1009,558
3125,1090961,1091254,4.633333333,4.250666667,840,527
3126,1091323,1091438,4.811666667,4.201666667,985,476
3127,1091459,1091610,4.81375,4.235,956,495
3128,1091760,1091878,4.805,4.235,921,530
3129,1091900,1092034,4.664285714,4.217142857,907,510
3130,1092142,1092254,4.466666667,4.2,900,292
3131,1092279,1092497,4.533636364,4.153636364,899,363
3132,1092546,1092636,4.386,4.1,815,268
3133,1092665,1092936,4.415,4.144285714,834,230
3134,1092966,1093036,4.64,4.1675,777,200
3135,1093098,1093197,4.496,4.248,737,275
3136,1093579,1093651,4.8225,4.5675,884,111
3137,1093760,1093872,4.871666667,4.518333333,916,192
3138,1093943,1094276,4.71,4.338235294,814,323
3139,1094322,1094416,4.772,4.268,877,287
3140,1094463,1094635,4.957777778,4.294444444,884,237
3141,1094937,1095034,4.928,4.448,740,487
3142,1095064,1095153,5.082,4.454,761,469
3143,1095183,1095253,5.0325,4.4325,776,450
3144,1095282,1095352,4.8325,4.3925,770,526
3145,1095499,1095610,4.798333333,4.256666667,900,528
3146,1096037,1096172,4.781428571,4.314285714,718,452
3147,1096465,1096530,4.845,4.225,689,469
3148,1096797,1096888,4.834,4.328,770,392
3149,1097038,1097373,4.917058824,4.612352941,795,381
3150,1097438,1097751,5.071875,4.759375,829,326
3151,1097780,1098031,5.184615385,4.983846154,846,253
3152,1098177,1098614,5.028636364,4.770909091,828,303
3153,1098681,1098753,5.0525,4.63,828,256
3154,1099019,1099331,5.036875,4.63375,828,287
3155,1099502,1100030,5.099259259,4.749259259,849,278
3156,1100074,1100193,5.185,4.718333333,856,215
3157,1100295,1100387,5.1,4.686,880,203
3158,1100415,1100527,4.945,4.73,865,233
3159,1100555,1100688,5.154285714,4.735714286,867,216
3160,1100914,1101031,5.661666667,4.761666667,890,432
3161,1101276,1101412,5.161428571,4.655714286,999,423
3162,1101480,1102030,5.022142857,4.483571429,874,420
3163,1102221,1102332,5.196,4.545,1250,379
3164,1102397,1102703,4.993125,4.595625,1095,315
3165,1102793,1102931,5.045714286,4.642857143,1006,275
3166,1102953,1103444,5.0172,4.6652,972,291
3167,1103533,1103745,5.166363636,4.754545455,938,258
3168,1103799,1103951,5.14875,4.79875,926,184
3169,1103972,1104090,5.018333333,4.718333333,903,233
3170,1104273,1104510,4.855833333,4.588333333,782,172
3171,1104855,1104931,4.6925,4.3625,959,206
3172,1105093,1105326,4.678333333,4.345833333,916,190
3173,1105353,1105450,4.55,4.258,942,194
3174,1105537,1105848,4.4475,4.14,1036,316
3175,1105896,1105969,4.495,4.155,992,330
3176,1105994,1106250,4.498461538,4.125384615,969,376
3177,1106320,1106390,4.625,4.075,896,332
3178,1106410,1106548,4.462857143,4.087142857,889,365
3179,1106611,1107268,4.496060606,4.229393939,950,232
3180,1107356,1107924,4.149655172,3.753448276,721,356
3181,1108091,1108225,4.302857143,3.86,1131,175
3182,1108270,1108527,4.357692308,3.847692308,1165,137
3183,1108549,1108668,4.413333333,3.868333333,1124,214
3184,1108690,1109042,4.243888889,3.913333333,1074,263
3185,1109113,1109268,4.25375,3.925,998,399
3186,1109312,1109445,4.522857143,4.15,898,218
3187,1109496,1109607,4.588333333,4.211666667,936,221
3188,1109672,1109767,4.724,4.236,882,468
3189,1109792,1110027,4.679166667,4.255833333,861,490
3190,1110452,1110527,4.6675,4.2075,893,391
3191,1110633,1110702,4.805,4.3075,920,327
3192,1111029,1111367,4.649411765,4.211764706,993,175
3193,1111429,1111764,4.632352941,4.235294118,979,267
3194,1111788,1111959,4.762222222,4.263333333,944,290
3195,1111988,1112164,4.702222222,4.297777778,912,258
3196,1112208,1112341,4.772857143,4.371428571,778,182
3197,1112432,1112502,4.8,4.3525,903,544
3198,1112552,1112844,4.818666667,4.352,904,483
3199,1112869,1112945,4.78,4.2375,901,431
3200,1112974,1113164,4.65,4.203,877,441
3201,1113214,1113623,4.473333333,4.164285714,952,436
3202,1113792,1113882,4.384,4.058,778,521
3203,1113911,1114202,4.538666667,4.116666667,798,510
3204,1114230,1114321,4.64,4.152,833,497
3205,1114547,1114980,4.75,4.125909091,957,176
3206,1115174,1115363,4.709,4.296,976,144
3207,1115390,1116125,4.679459459,4.198108108,960,235
3208,1116185,1116600,4.683333333,4.305714286,734,309
3209,1116705,1117064,4.776111111,4.383333333,968,239
3210,1117205,1117382,4.746666667,4.477777778,946,257
3211,1117508,1117642,4.847142857,4.434285714,958,366
3212,1117692,1117942,4.819230769,4.386153846,920,280
3213,1118149,1118381,5.006666667,4.5075,837,369
3214,1118451,1118521,5.2325,4.5675,847,313
3215,1118711,1118921,4.914545455,4.506363636,982,284
3216,1118949,1120434,4.913466667,4.525333333,989,232
3217,1120464,1120614,5.15375,4.61375,965,150
3218,1120963,1121032,5.855,4.695,969,408
3219,1121171,1121339,5.407777778,4.774444444,847,255
3220,1121685,1121874,5.038,4.581,850,209
3221,1122262,1122354,5.014,4.544,992,237
3222,1122441,1122540,5.164,4.562,934,237
3223,1122665,1122736,5.1,4.69,845,218
3224,1122766,1123611,4.986904762,4.768837209,831,224
3225,1123641,1123719,5.08,4.78,871,210
3226,1123780,1123960,5.093333333,4.776666667,803,97
3227,1123988,1124060,4.98,4.685,765,123
3228,1124224,1124338,5.058333333,4.563333333,714,270
3229,1124385,1124518,4.992857143,4.545714286,758,347
3230,1124826,1125056,5.135,4.421666667,797,335
3231,1125381,1125457,4.7575,4.2725,864,455
3232,1126084,1126656,4.529310345,4.276896552,635,389
3233,1126926,1127198,4.440714286,4.1,933,146
3234,1127263,1127416,4.28125,3.99375,901,269
3235,1127641,1127835,4.325,4.004,719,397
3236,1127864,1127933,4.4125,3.9575,754,352
3237,1128082,1128257,4.428888889,3.857777778,1210,203
3238,1128719,1128810,4.65,4.272,1005,520
3239,1129740,1130016,4.870714286,4.383571429,745,528
3240,1130178,1130372,4.737,4.377,810,332
3241,1130458,1130533,4.7,4.4325,668,237
3242,1130579,1130791,4.695454545,4.461818182,712,263
3243,1130877,1131190,4.893125,4.48125,874,537
3244,1131239,1131590,4.806666667,4.345555556,824,566
3245,1131677,1131752,4.7,4.355,795,313
3246,1131798,1132207,4.73047619,4.378095238,740,241
3247,1132316,1132774,5.093043478,4.513043478,848,316
3248,1132920,1133172,4.741538462,4.37,890,191
3249,1133375,1133472,5.216,4.332,905,401
3250,1134036,1134114,4.765,4.3575,910,494
3251,1134177,1134405,4.871666667,4.305833333,888,487
3252,1134475,1134587,4.79,4.258333333,898,460
3253,1134755,1134890,4.56,4.234285714,782,257
3254,1134915,1135204,4.505333333,4.19,783,290
3255,1135234,1135473,4.5625,4.1925,787,256
3256,1135560,1135651,4.966,4.36,932,450
3257,1135839,1135970,5.13,4.48,803,468
3258,1135998,1136268,4.940714286,4.423571429,784,494
3259,1136394,1136752,4.662777778,4.333888889,840,247
3260,1136774,1136929,4.765,4.43,836,222
3261,1136958,1137131,4.927777778,4.514444444,839,196
3262,1137294,1137490,4.957,4.594,984,80
3263,1137597,1137690,4.818,4.68,660,135
3264,1137716,1138010,4.916666667,4.590666667,705,111
3265,1138060,1138470,4.957619048,4.651428571,850,153
3266,1138513,1138631,4.765,4.54,1046,7
3267,1138718,1138789,4.82,4.6575,1013,17
3268,1138898,1139571,4.981470588,4.590294118,973,139
3269,1139676,1140007,5.021176471,4.702941176,788,485
3270,1140472,1140722,4.820769231,4.556153846,680,486
3271,1140811,1140883,4.795,4.4975,638,451
3272,1140991,1141109,4.536666667,4.448333333,681,440
3273,1141356,1141487,5.287142857,4.375714286,650,286
3274,1141634,1141710,5.0675,4.2975,649,347
3275,1141871,1141982,4.706666667,4.24,938,396
3276,1142012,1142088,4.5975,4.215,924,414
3277,1142111,1142207,4.7,4.2,919,385
3278,1142291,1142500,4.672727273,4.287272727,800,227
3279,1142576,1142708,4.557142857,4.212857143,822,170
3280,1142729,1142948,4.614,4.273,837,147
3281,1143034,1143165,4.811428571,4.45,851,399
3282,1143651,1143762,4.531666667,4.293333333,770,311
3283,1143852,1144206,4.691666667,4.345,988,517
3284,1144852,1144943,4.734,4.328,945,489
3285,1145449,1145547,4.19,3.848,715,238
3286,1145611,1145806,4.362,4.077,810,179
3287,1145891,1146001,4.528333333,4.191666667,1193,165
3288,1146248,1146366,4.668333333,4.023333333,1196,238
3289,1146709,1146806,4.516,4.216,1101,255
3290,1146933,1147280,4.516666667,4.082777778,982,426
3291,1148050,1148164,4.896666667,4.23,903,568
3292,1148234,1148445,4.803636364,4.317272727,830,571
3293,1148496,1148605,5.076666667,4.285,904,523
3294,1148627,1148724,4.62,4.238,879,559
3295,1148768,1149242,4.694583333,4.296666667,945,499
3296,1149307,1149460,5.03375,4.375,893,486
3297,1149530,1149640,4.733333333,4.43,873,239
3298,1149689,1149942,4.726153846,4.335384615,849,272
3299,1150006,1150383,4.867894737,4.442105263,722,194
3300,1150491,1150904,4.953333333,4.447619048,998,132
3301,1151187,1151282,5.77,4.538,975,578
3302,1151765,1151839,4.8175,4.43,1003,193
3303,1151966,1152197,4.854166667,4.531666667,840,229
3304,1152307,1152735,4.925454545,4.705909091,857,117
3305,1152904,1152974,5.0675,4.6925,780,99
3306,1153071,1154142,4.979259259,4.682407407,875,174
3307,1154163,1154459,5.049333333,4.788,864,150
3308,1154488,1154599,5.09,4.716666667,865,120
3309,1154629,1154802,4.98,4.625555556,888,161
3310,1154845,1155020,5.211111111,4.686666667,907,83
3311,1155126,1155362,5.134166667,4.703333333,896,81
3312,1155422,1156379,5.073541667,4.790833333,877,108
3313,1156703,1156820,5.435,4.853333333,1062,424
3314,1156908,1157159,4.862307692,4.38,1021,573
3315,1157310,1157618,5.101875,4.315625,808,593
3316,1157982,1158060,5.0175,4.28,1007,433
3317,1158090,1158252,5.033333333,4.301111111,1003,404
3318,1158283,1158395,4.901666667,4.325,984,433
3319,1158506,1159453,5.407083333,4.528958333,1126,491
3320,1159522,1159612,5.0425,4.69,216,94
3321,1159760,1159898,4.967142857,4.552857143,883,351
3322,1159960,1160471,4.700769231,4.305384615,784,243
3323,1160521,1160697,4.797777778,4.361111111,930,242
3324,1161299,1161577,4.817857143,4.235714286,977,535
3325,1161665,1162012,4.627222222,4.031666667,987,601
3326,1162923,1163074,4.6275,4.34375,971,466
3327,1163101,1163172,4.595,4.155,844,470
3328,1163240,1163550,4.33625,4.07625,773,339
3329,1163599,1163777,4.364444444,4.053333333,740,385
3330,1163820,1164211,4.522,4.134,799,327
3331,1164241,1164452,4.640909091,4.219090909,837,354
3332,1164583,1164793,4.819090909,4.175454545,1090,617
3333,1164858,1164973,4.591666667,4.2,929,438
3334,1164999,1165511,4.452692308,4.018461538,925,403
3335,1165540,1165769,4.344166667,3.928333333,913,407
3336,1165878,1166030,4.545,3.97875,777,402
3337,1166117,1166249,4.74,3.974285714,785,369
3338,1166398,1167190,4.4155,3.9435,983,393
3339,1167275,1167390,4.19,3.725,969,471
3340,1167417,1167530,4.468333333,3.766666667,975,412
3341,1167619,1167689,4.2425,3.8,969,471
3342,1167937,1168052,4.196666667,3.825,902,410
3343,1168115,1168354,4.556666667,3.879166667,903,358
3344,1168535,1168692,4.355,3.92375,1027,355
3345,1168739,1168832,4.566,4.006,1112,313
3346,1168922,1169031,4.418333333,3.991666667,1024,364
3347,1169081,1169251,4.371111111,3.834444444,1097,444
3348,1169341,1169872,4.222222222,3.816666667,932,406
3349,1169940,1170013,4.3275,3.915,1192,354
3350,1170114,1170809,4.368571429,3.917714286,982,472
3351,1170836,1170972,4.291428571,3.968571429,933,521
3352,1171076,1171167,4.49,4.046,884,599
3353,1171196,1171366,4.558888889,4.126666667,848,638
3354,1171395,1171665,4.489285714,4.123571429,800,642
3355,1172182,1172271,4.728,4.0475,1316,646
3356,1172515,1172648,4.46,4.085714286,904,565
3357,1172737,1172807,4.3475,3.9475,987,571
3358,1173412,1173531,4.151666667,3.745,1359,579
3359,1173640,1173771,4.084285714,3.79,1230,561
3360,1174253,1174484,4.094166667,3.804166667,891,433
3361,1174672,1174990,4.3475,3.855,1336,613
3362,1175531,1175607,5.005,4.495,930,649
3363,1176254,1176324,4.9125,4.365,1021,599
3364,1176551,1176627,4.835,4.355,727,586
3365,1177676,1177748,5.485,4.7075,769,655
3366,1178871,1179024,5.0925,4.55375,894,500
3367,1179251,1179387,5.294285714,4.571428571,869,406
3368,1180070,1180643,5.117586207,4.687586207,826,518
3369,1180713,1180783,5.2075,4.7625,852,477
3370,1181351,1181545,5.12,4.408,944,173
3371,1181630,1182000,4.548947368,4.123157895,937,206
3372,1182087,1182337,4.422307692,4.040769231,851,364
3373,1182456,1183204,4.471578947,4.097368421,865,341
3374,1183471,1183545,5.015,4.1975,949,496
3375,1183706,1183879,4.764444444,4.263333333,918,644
3376,1184167,1184365,3.944,3.496,1091,592
3377,1184447,1184582,3.847142857,3.6,713,633
3378,1184606,1185084,4.275,3.73625,766,678
3379,1185105,1185464,4.336666667,3.835,849,625
3380,1185627,1185782,4.32625,3.8225,1113,509
3381,1185811,1186023,4.431818182,3.797272727,1085,565
3382,1186184,1186598,4.058571429,3.705714286,666,552
3383,1186627,1186920,4.258666667,3.666666667,677,537
3384,1187006,1187355,4.242777778,3.735,1082,464
3385,1187911,1188001,4.192,3.834,1069,423
3386,1188088,1188461,4.140526316,3.818947368,781,545
3387,1188744,1188962,4.761818182,4.020909091,808,492
3388,1189048,1189137,4.87,4.082,824,438
3389,1189167,1189317,4.41625,4.025,807,539
3390,1189510,1189640,4.592857143,4.097142857,807,545
3391,1189724,1189995,4.635,4.3,813,539
3392,1190184,1190293,4.721666667,4.343333333,775,571
3393,1190443,1190639,4.925,4.371,771,448
3394,1190764,1190855,4.974,4.378,1083,211
3395,1190942,1191117,4.683333333,4.141111111,987,244
3396,1191148,1191540,4.3315,3.935,917,289
3397,1191743,1191833,4.352,4.08,899,231
3398,1191863,1192016,4.61625,4.1375,904,207
3399,1192182,1192297,4.303333333,3.99,557,406
3400,1192490,1192580,4.322,3.882,1167,218
3401,1192609,1192679,4.305,3.8125,1156,248
3402,1192782,1193236,4.33173913,3.896086957,1119,311
3403,1193285,1194018,4.518648649,4.113243243,1087,296
3404,1194180,1194256,4.9975,4.37,619,396
3405,1194286,1194457,4.674444444,4.266666667,645,435
3406,1194743,1194857,4.386666667,3.894,778,586
3407,1194980,1195056,4.56,3.98,837,616
3408,1195324,1195518,4.922,4.044,902,645
3409,1195539,1195734,4.862,4.151,889,641
3410,1195841,1196037,4.82,4.056666667,888,520
3411,1196059,1196457,4.621,3.9485,854,499
3412,1196503,1196832,4.667058824,4.007647059,862,468
3413,1196861,1197175,4.765,4.17,837,470
3414,1197262,1197374,4.548333333,4.088333333,954,378
3415,1197424,1197616,4.211,3.834,1041,342
3416,1197757,1197835,3.955,3.69,745,461
3417,1197919,1198132,4.19,3.830909091,1020,391
3418,1198160,1198535,4.294210526,3.849473684,1028,348
3419,1198582,1199036,4.216086957,3.78,936,397
3420,1199057,1199195,4.187142857,3.721428571,896,373
3421,1199381,1199471,4.362,3.786,806,534
3422,1199580,1199672,4.572,4.01,825,325
3423,1199877,1200115,4.454166667,4.014166667,871,540
3424,1200136,1200212,4.5675,4.135,910,500
3425,1200537,1200635,4.584,4.138,863,515
3426,1200818,1201231,4.496190476,4.107142857,941,471
3427,1201281,1201393,4.275,4.005,885,468
3428,1201422,1201729,4.4625,3.993125,872,426
3429,1201756,1202074,4.429375,4.030625,898,455
3430,1202159,1202807,4.398181818,4.017272727,966,476
3431,1202896,1202968,4.5625,3.9525,1062,517
3432,1202995,1203087,4.71,3.98,1093,533
3433,1203142,1203213,4.8175,4.1575,948,545
3434,1203421,1203511,4.514,4.182,1010,196
3435,1203555,1203870,4.456875,4.009375,939,286
3436,1203978,1204433,4.56,4.033913043,853,275
3437,1204497,1204629,4.562857143,4.118571429,999,303
